Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742772010.2961688,0.0,0.0,0.0,-8.0,-17.0,-16382.0,0.0,-0.0,0.01,-5.0,-78.0,-24572.0,21.0,0.0,0.0
1742772010.3047233,0.0,0.0,0.0,-9.0,-86.0,-32763.0,0.0,-0.0,0.01,-6.0,-146.0,24583.0,0.0,0.0,0.0
1742772010.3167224,0.0,0.0,0.0,-10.0,-154.0,16391.0,0.0,-0.0,0.01,-7.0,-213.0,8200.0,70.0,121.0,126.0
1742772010.3252232,0.0,0.0,0.0,-11.0,-221.0,8.0,0.0,-0.0,0.01,-10.0,-279.0,-8182.0,39.0,38.0,40.0
1742772010.3371496,0.0,0.0,0.0,-14.0,-287.0,-16373.0,0.0,-0.0,0.01,-13.0,-345.0,-24563.0,91.0,99.0,52.0
1742772010.3456497,0.0,0.0,0.0,-17.0,-353.0,-32754.0,0.0,-0.0,0.01,-15.0,-410.0,24592.0,0.0,0.0,0.0
1742772010.3576508,0.0,0.0,0.0,-19.0,-418.0,16400.0,0.0,-0.0,0.01,-17.0,-474.0,8209.0,0.0,0.0,0.0
1742772010.3661504,0.0,0.0,0.0,-21.0,-481.0,17.0,0.0,-0.0,0.01,-19.0,-536.0,-8173.0,145.0,121.0,143.0
1742772010.3781507,0.0,0.0,0.0,-22.0,-543.0,-16364.0,0.0,-0.0,0.01,-20.0,-598.0,-24554.0,2.0,11.0,12.0
1742772010.3866777,0.0,0.0,0.0,-24.0,-605.0,-32745.0,0.0,-0.0,0.01,-22.0,-659.0,24601.0,0.0,11.0,0.0
1742772010.3986847,0.0,0.0,0.0,-26.0,-666.0,16409.0,0.0,-0.0,0.01,-24.0,-719.0,8218.0,0.0,24.0,0.0
1742772010.4071815,0.0,0.0,0.0,-28.0,-726.0,26.0,0.0,-0.0,0.01,-26.0,-778.0,-8164.0,0.0,0.0,10.0
1742772010.4191313,0.0,0.0,0.0,-30.0,-785.0,-16355.0,0.0,-0.0,0.01,-28.0,-837.0,-24545.0,78.0,166.0,88.0
1742772010.4276316,0.0,0.0,0.0,-32.0,-844.0,-32736.0,0.0,-0.0,0.01,-30.0,-895.0,24610.0,38.0,0.0,0.0
1742772010.4396317,0.0,0.0,0.0,-34.0,-902.0,16418.0,0.0,-0.0,0.01,-32.0,-952.0,8227.0,0.0,19.0,0.0
1742772010.4481316,0.0,0.0,0.0,-36.0,-958.0,35.0,0.0,-0.0,0.01,-35.0,-1007.0,-8155.0,7.0,50.0,60.0
1742772010.4601312,0.0,0.0,0.0,-39.0,-1013.0,-16346.0,0.0,-0.0,0.01,-38.0,-1061.0,-24536.0,8.0,8.0,22.0
1742772010.4686322,0.0,0.0,0.0,-42.0,-1067.0,-32727.0,0.0,-0.0,0.01,-41.0,-1115.0,24619.0,109.0,114.0,85.0
1742772010.4806314,0.0,0.0,0.0,-45.0,-1121.0,16427.0,0.0,-0.0,0.01,-44.0,-1168.0,8236.0,0.0,0.0,0.0
1742772010.4891567,0.0,0.0,0.0,-48.0,-1174.0,44.0,0.0,-0.0,0.01,-47.0,-1220.0,-8146.0,0.0,0.0,0.0
1742772010.5011766,0.0,0.0,0.0,-51.0,-1226.0,-16337.0,0.0,-0.0,0.01,-50.0,-1271.0,-24527.0,91.0,94.0,92.0
1742772010.5096807,0.0,0.0,0.0,-54.0,-1277.0,-32718.0,0.0,-0.0,0.01,-53.0,-1322.0,24628.0,6.0,24.0,0.0
1742772010.52168,0.0,0.0,0.0,-57.0,-1328.0,16436.0,0.0,-0.0,0.01,-56.0,-1372.0,8245.0,38.0,0.0,9.0
1742772010.5296786,0.0,0.0,0.0,-60.0,-1378.0,53.0,0.0,-0.0,0.01,-59.0,-1421.0,-8137.0,0.0,0.0,0.0
