Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742661744.999669,0.0,0.0,0.0,0.0,-14.0,-16382.0,0.0,-0.0,0.01,2.0,-76.0,-24572.0,0.0,0.0,0.0
1742661745.0081701,0.0,0.0,0.0,1.0,-83.0,-32763.0,0.0,-0.0,0.01,3.0,-144.0,24583.0,0.0,0.0,0.0
1742661745.0201707,0.0,0.0,0.0,2.0,-151.0,16391.0,0.0,-0.0,0.01,4.0,-211.0,8200.0,32.0,45.0,72.0
1742661745.0281718,0.0,0.0,0.0,3.0,-217.0,8.0,0.0,-0.0,0.01,5.0,-276.0,-8182.0,0.0,0.0,0.0
1742661745.0402193,0.0,0.0,0.0,4.0,-282.0,-16373.0,0.0,-0.0,0.01,4.0,-340.0,-24563.0,91.0,89.0,100.0
1742661745.0487046,0.0,0.0,0.0,3.0,-346.0,-32754.0,0.0,-0.0,0.01,3.0,-403.0,24592.0,5.0,9.0,0.0
1742661745.0612042,0.0,0.0,0.0,2.0,-409.0,16400.0,0.0,-0.0,0.01,2.0,-466.0,8209.0,0.0,0.0,0.0
1742661745.0692039,0.0,0.0,0.0,1.0,-472.0,17.0,0.0,-0.0,0.01,2.0,-528.0,-8173.0,2.0,30.0,59.0
1742661745.0812035,0.0,0.0,0.0,1.0,-534.0,-16364.0,0.0,-0.0,0.01,2.0,-589.0,-24554.0,39.0,16.0,44.0
1742661745.0897043,0.0,0.0,0.0,1.0,-595.0,-32745.0,0.0,-0.0,0.01,2.0,-649.0,24601.0,73.0,86.0,48.0
1742661745.1017194,0.0,0.0,0.0,1.0,-655.0,16409.0,0.0,-0.0,0.01,2.0,-709.0,8218.0,0.0,0.0,0.0
1742661745.1102054,0.0,0.0,0.0,1.0,-715.0,26.0,0.0,-0.0,0.01,2.0,-768.0,-8164.0,0.0,0.0,0.0
1742661745.1222296,0.0,0.0,0.0,1.0,-774.0,-16355.0,0.0,-0.0,0.01,2.0,-826.0,-24545.0,109.0,110.0,128.0
1742661745.130735,0.0,0.0,0.0,1.0,-832.0,-32736.0,0.0,-0.0,0.01,2.0,-884.0,24610.0,0.0,17.0,0.0
1742661745.1427379,0.0,0.0,0.0,1.0,-890.0,16418.0,0.0,-0.0,0.01,2.0,-941.0,8227.0,36.0,3.0,22.0
1742661745.151201,0.0,0.0,0.0,1.0,-947.0,35.0,0.0,-0.0,0.01,2.0,-997.0,-8155.0,0.0,0.0,0.0
1742661745.159701,0.0,0.0,0.0,1.0,-1003.0,-16346.0,0.0,-0.0,0.01,2.0,-1052.0,-24536.0,3.0,8.0,6.0
1742661745.171702,0.0,0.0,0.0,1.0,-1058.0,-32727.0,0.0,-0.0,0.01,2.0,-1107.0,24619.0,117.0,122.0,128.0
1742661745.1837015,0.0,0.0,0.0,1.0,-1113.0,16427.0,0.0,-0.0,0.01,2.0,-1161.0,8236.0,22.0,0.0,3.0
1742661745.1922026,0.0,0.0,0.0,1.0,-1167.0,44.0,0.0,-0.0,0.01,2.0,-1215.0,-8146.0,0.0,0.0,0.0
1742661745.2007,0.0,0.0,0.0,1.0,-1221.0,-16337.0,0.0,-0.0,0.01,2.0,-1268.0,-24527.0,5.0,3.0,2.0
1742661745.2127004,0.0,0.0,0.0,1.0,-1273.0,-32718.0,0.0,-0.0,0.01,1.0,-1320.0,24628.0,0.0,0.0,0.0
1742661745.2212026,0.0,0.0,0.0,0.0,-1325.0,16436.0,0.0,-0.0,0.01,0.0,-1371.0,8245.0,111.0,111.0,124.0
1742661745.2332077,0.0,-0.0,0.0,0.0,-1375.0,53.0,0.0,-0.0,0.01,0.0,-1420.0,-8137.0,0.0,0.0,16.0
1742661745.2412095,0.0,-0.0,0.0,0.0,-1424.0,-16328.0,0.0,-0.0,0.01,0.0,-1469.0,-24518.0,0.0,0.0,0.0
1742661745.2537074,0.0,-0.0,0.0,0.0,-1473.0,-32709.0,0.0,-0.0,0.01,0.0,-1517.0,24637.0,7.0,13.0,52.0
1742661745.2617075,0.0,-0.0,0.0,0.0,-1521.0,16445.0,0.0,-0.0,0.01,0.0,-1564.0,8254.0,2.0,0.0,5.0
1742661745.2737076,0.0,-0.0,0.0,0.0,-1567.0,62.0,0.0,-0.0,0.01,0.0,-1610.0,-8128.0,83.0,119.0,91.0
1742661745.2822082,0.0,-0.0,0.0,0.0,-1613.0,-16319.0,0.0,-0.0,0.01,0.0,-1655.0,-24509.0,7.0,18.0,0.0
1742661745.2947085,0.0,-0.0,0.0,1.0,-1658.0,-32700.0,0.0,-0.0,0.01,1.0,-1700.0,24646.0,0.0,0.0,0.0
1742661745.302709,0.0,-0.0,0.0,1.0,-1703.0,16454.0,0.0,-0.0,0.01,1.0,-1744.0,8263.0,12.0,38.0,54.0
1742661745.3112085,0.0,0.0,0.0,0.0,-1748.0,71.0,0.0,-0.0,0.01,0.0,-1788.0,-8119.0,0.0,11.0,0.0
1742661745.3232114,0.0,0.0,0.0,0.0,-1791.0,-16310.0,0.0,-0.0,0.01,0.0,-1831.0,-24500.0,121.0,115.0,73.0
