Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742748627.1352417,0.0,0.0,0.0,-14.0,-17.0,-16382.0,0.0,-0.0,0.01,-11.0,-78.0,-24572.0,0.0,0.0,0.0
1742748627.1432426,0.0,0.0,0.0,-18.0,-86.0,-32763.0,0.0,-0.0,0.01,-16.0,-146.0,24583.0,94.0,73.0,87.0
1742748627.155364,0.0,0.0,0.0,-23.0,-154.0,16391.0,0.0,-0.0,0.01,-21.0,-214.0,8200.0,4.0,45.0,52.0
1742748627.1633623,0.0,0.0,0.0,-28.0,-222.0,8.0,0.0,-0.0,0.01,-26.0,-280.0,-8182.0,52.0,49.0,24.0
1742748627.175379,0.0,0.0,0.0,-33.0,-288.0,-16373.0,0.0,-0.0,0.01,-31.0,-346.0,-24563.0,0.0,0.0,0.0
1742748627.1839223,0.0,0.0,0.0,-38.0,-354.0,-32754.0,0.0,-0.0,0.01,-37.0,-411.0,24592.0,0.0,0.0,0.0
1742748627.1959379,0.0,0.0,0.0,-44.0,-419.0,16400.0,0.0,-0.0,0.01,-43.0,-475.0,8209.0,105.0,112.0,144.0
1742748627.2044213,0.0,0.0,0.0,-50.0,-483.0,17.0,0.0,-0.0,0.01,-49.0,-538.0,-8173.0,24.0,6.0,0.0
1742748627.2164211,0.0,0.0,0.0,-57.0,-546.0,-16364.0,0.0,-0.0,0.01,-56.0,-600.0,-24554.0,0.0,0.0,0.0
1742748627.2249343,0.0,0.0,0.0,-64.0,-608.0,-32745.0,0.0,-0.0,0.01,-63.0,-662.0,24601.0,0.0,26.0,7.0
1742748627.236923,0.0,0.0,0.0,-71.0,-670.0,16409.0,0.0,-0.0,0.01,-70.0,-723.0,8218.0,0.0,4.0,0.0
1742748627.245422,0.0,0.0,0.0,-78.0,-731.0,26.0,0.0,0.0,0.01,-78.0,-783.0,-8164.0,159.0,128.0,125.0
1742748627.257423,0.0,0.0,0.0,-86.0,-791.0,-16355.0,0.0,0.0,0.01,-86.0,-842.0,-24545.0,0.0,24.0,0.0
1742748627.2659807,0.0,0.0,0.0,-94.0,-850.0,-32736.0,0.0,0.0,0.01,-94.0,-900.0,24610.0,0.0,0.0,0.0
1742748627.2781692,0.0,0.0,0.0,-102.0,-908.0,16418.0,0.0,0.0,0.01,-102.0,-957.0,8227.0,71.0,41.0,91.0
1742748627.28668,0.0,0.0,0.0,-110.0,-965.0,35.0,0.0,0.0,0.01,-110.0,-1014.0,-8155.0,34.0,26.0,8.0
1742748627.298347,0.0,0.0,0.0,-118.0,-1021.0,-16346.0,0.0,0.0,0.01,-119.0,-1069.0,-24536.0,128.0,66.0,47.0
