Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742342808.9580257,0.0,0.0,0.0,-26.0,-21.0,-16380.0,0.0,-0.0,0.01,-24.0,-83.0,-24570.0,0.0,4.0,0.0
1742342808.9667695,0.0,0.0,0.0,-36.0,-92.0,-32760.0,0.0,-0.0,0.01,-34.0,-153.0,24586.0,82.0,128.0,70.0
1742342808.9784832,0.0,0.0,0.0,-46.0,-161.0,16395.0,0.0,-0.0,0.01,-44.0,-221.0,8204.0,23.0,0.0,0.0
1742342808.986982,0.0,0.0,0.0,-56.0,-228.0,13.0,0.0,-0.0,0.01,-53.0,-287.0,-8177.0,0.0,0.0,0.0
1742342808.9993148,0.0,0.0,0.0,-65.0,-293.0,-16367.0,0.0,-0.0,0.01,-63.0,-351.0,-24557.0,73.0,74.0,102.0
1742342809.0074434,0.0,0.0,0.0,-75.0,-358.0,-32747.0,0.0,-0.0,0.01,-73.0,-415.0,24599.0,12.0,0.0,16.0
1742342809.0194428,0.0,0.0,0.0,-86.0,-423.0,16408.0,0.0,-0.0,0.01,-84.0,-480.0,8217.0,65.0,30.0,21.0
1742342809.0279694,0.0,0.0,0.0,-97.0,-489.0,26.0,0.0,-0.0,0.01,-94.0,-545.0,-8164.0,0.0,0.0,0.0
1742342809.0399919,0.0,0.0,0.0,-108.0,-554.0,-16354.0,0.0,-0.0,0.01,-106.0,-609.0,-24544.0,0.0,0.0,2.0
1742342809.048495,0.0,0.0,0.0,-120.0,-619.0,-32734.0,0.0,-0.0,0.01,-118.0,-673.0,24612.0,115.0,94.0,116.0
1742342809.0604947,0.0,0.0,0.0,-132.0,-682.0,16421.0,0.0,-0.0,0.01,-130.0,-735.0,8230.0,16.0,21.0,6.0
1742342809.0691922,0.0,0.0,0.0,-144.0,-744.0,39.0,0.0,-0.0,0.01,-142.0,-796.0,-8151.0,24.0,0.0,0.0
1742342809.0811932,0.0,0.0,0.0,-156.0,-804.0,-16341.0,0.0,-0.0,0.01,-154.0,-855.0,-24531.0,45.0,52.0,103.0
1742342809.0931923,0.0,0.0,0.0,-167.0,-862.0,-32721.0,0.0,-0.0,0.01,-165.0,-913.0,24625.0,27.0,19.0,31.0
1742342809.101693,0.0,0.0,0.0,-178.0,-920.0,16434.0,0.0,-0.0,0.01,-176.0,-970.0,8243.0,124.0,96.0,107.0
1742342809.113692,0.0,0.0,0.0,-188.0,-976.0,52.0,0.0,-0.0,0.01,-186.0,-1025.0,-8138.0,0.0,0.0,0.0
1742342809.122192,0.0,0.0,0.0,-199.0,-1031.0,-16328.0,0.0,-0.0,0.01,-198.0,-1079.0,-24518.0,0.0,0.0,0.0
1742342809.1341956,0.0,0.0,0.0,-211.0,-1085.0,-32708.0,0.0,-0.0,0.01,-210.0,-1133.0,24638.0,106.0,108.0,115.0
1742342809.1427374,0.0,0.0,0.0,-223.0,-1140.0,16447.0,0.0,-0.0,0.01,-222.0,-1187.0,8256.0,4.0,0.0,12.0
1742342809.154439,0.0,0.0,0.0,-236.0,-1195.0,65.0,0.0,-0.0,0.01,-235.0,-1241.0,-8125.0,1.0,42.0,23.0
1742342809.1630633,0.0,0.0,0.0,-250.0,-1249.0,-16315.0,0.0,-0.0,0.01,-249.0,-1295.0,-24505.0,0.0,0.0,0.0
1742342809.1750624,0.0,0.0,0.0,-264.0,-1303.0,-32695.0,0.0,-0.0,0.01,-263.0,-1348.0,24651.0,0.0,0.0,0.0
1742342809.1835628,0.0,0.0,0.0,-278.0,-1356.0,16460.0,0.0,-0.0,0.01,-277.0,-1400.0,8269.0,112.0,119.0,147.0
1742342809.195563,0.0,0.0,0.0,-292.0,-1407.0,78.0,0.0,-0.0,0.01,-291.0,-1451.0,-8112.0,0.0,0.0,0.0
1742342809.204063,0.0,0.0,0.0,-305.0,-1457.0,-16302.0,0.0,-0.0,0.01,-304.0,-1500.0,-24492.0,0.0,0.0,0.0
1742342809.2160623,0.0,0.0,0.0,-318.0,-1506.0,-32682.0,0.0,-0.0,0.01,-317.0,-1548.0,24664.0,80.0,75.0,100.0
1742342809.2245622,0.0,0.0,0.0,-330.0,-1553.0,16473.0,0.0,0.0,0.01,-330.0,-1595.0,8282.0,0.0,31.0,31.0
1742342809.2365649,0.0,0.0,0.0,-343.0,-1600.0,91.0,0.0,0.0,0.01,-343.0,-1641.0,-8099.0,45.0,31.0,8.0
1742342809.2448766,0.0,0.0,0.0,-356.0,-1646.0,-16289.0,0.0,0.0,0.01,-356.0,-1686.0,-24479.0,0.0,0.0,0.0
1742342809.2570088,0.0,0.0,0.0,-369.0,-1691.0,-32669.0,0.0,0.0,0.0,-369.0,-1730.0,24677.0,0.0,0.0,0.0
1742342809.2689412,0.0,0.0,0.0,-383.0,-1736.0,16486.0,0.0,0.0,0.0,-383.0,-1775.0,8295.0,105.0,177.0,97.0
1742342809.2819397,0.0,0.0,0.0,-397.0,-1782.0,104.0,0.0,0.0,0.0,-397.0,-1819.0,-8086.0,100.0,117.0,140.0
1742342809.2938313,0.0,0.0,0.0,-412.0,-1826.0,-16276.0,0.0,0.0,0.0,-413.0,-1863.0,-24466.0,9.0,48.0,34.0
1742342809.302324,0.0,0.0,0.0,-428.0,-1869.0,-32656.0,0.0,0.0,0.0,-429.0,-1905.0,24690.0,22.0,14.0,0.0
1742342809.3148062,0.0,0.0,0.0,-443.0,-1911.0,16499.0,0.0,0.0,0.0,-444.0,-1947.0,8308.0,0.0,21.0,26.0
1742342809.3233066,0.0,0.0,0.0,-458.0,-1952.0,117.0,0.0,0.0,0.0,-459.0,-1987.0,-8073.0,0.0,0.0,0.0
1742342809.3353088,0.0,0.0,0.0,-473.0,-1991.0,-16263.0,0.0,0.0,0.0,-474.0,-2026.0,-24453.0,126.0,96.0,75.0
1742342809.3438225,0.0,0.0,0.0,-488.0,-2030.0,-32643.0,0.0,0.0,0.0,-489.0,-2064.0,24703.0,3.0,54.0,0.0
1742342809.3553166,0.0,0.0,0.0,-503.0,-2068.0,16512.0,0.0,0.0,0.0,-504.0,-2101.0,8321.0,0.0,0.0,0.0
1742342809.367317,0.0,0.0,0.0,-518.0,-2105.0,130.0,0.0,0.0,0.0,-519.0,-2138.0,-8060.0,83.0,44.0,114.0
1742342809.3758159,0.0,0.0,0.0,-533.0,-2143.0,-16250.0,0.0,0.0,0.0,-534.0,-2175.0,-24440.0,40.0,39.0,19.0
1742342809.3883173,0.0,0.0,0.0,-548.0,-2180.0,-32630.0,0.0,0.0,0.0,-549.0,-2211.0,24716.0,0.0,20.0,0.0
1742342809.3963158,0.0,0.0,0.0,-563.0,-2217.0,16525.0,0.0,0.0,0.0,-564.0,-2248.0,8334.0,0.0,0.0,0.0
1742342809.4088182,0.0,0.0,0.0,-578.0,-2254.0,143.0,0.0,0.0,0.0,-579.0,-2284.0,-8047.0,0.0,0.0,0.0
1742342809.4168282,0.0,0.0,0.0,-594.0,-2290.0,-16237.0,0.0,0.0,0.0,-595.0,-2320.0,-24427.0,102.0,84.0,69.0
1742342809.433323,0.0,0.0,0.0,-609.0,-2324.0,-32617.0,0.0,0.0,0.0,-610.0,-2353.0,24729.0,117.0,123.0,144.0
1742342809.441661,0.0,0.0,0.0,-624.0,-2357.0,16538.0,0.0,0.0,0.0,-626.0,-2385.0,8347.0,9.0,36.0,0.0
1742342809.4536588,0.0,0.0,0.0,-640.0,-2388.0,156.0,0.0,0.0,0.0,-642.0,-2416.0,-8034.0,9.0,16.0,19.0
1742342809.4661586,0.0,0.0,0.0,-656.0,-2419.0,-16224.0,0.0,0.0,0.0,-658.0,-2446.0,-24414.0,15.0,28.0,34.0
1742342809.4741595,0.0,0.0,0.0,-672.0,-2449.0,-32604.0,0.0,0.0,0.0,-674.0,-2475.0,24742.0,67.0,113.0,127.0
1742342809.4861832,0.0,0.0,0.0,-688.0,-2479.0,16551.0,0.0,0.0,0.0,-690.0,-2505.0,8360.0,130.0,140.0,141.0
1742342809.4946663,0.0,0.0,0.0,-704.0,-2509.0,169.0,0.0,0.0,0.0,-706.0,-2534.0,-8021.0,0.0,8.0,0.0
1742342809.506667,0.0,0.0,0.0,-721.0,-2539.0,-16211.0,0.0,0.0,0.0,-723.0,-2564.0,-24401.0,0.0,0.0,0.0
1742342809.5156672,0.0,0.0,0.0,-738.0,-2569.0,-32591.0,0.0,0.0,0.0,-740.0,-2593.0,24755.0,110.0,120.0,116.0
1742342809.5271714,0.0,0.0,0.0,-755.0,-2598.0,16564.0,0.0,0.0,0.0,-757.0,-2622.0,8373.0,46.0,27.0,11.0
1742342809.5356703,0.0,0.0,0.0,-772.0,-2626.0,182.0,0.0,0.0,0.0,-775.0,-2649.0,-8008.0,0.0,18.0,0.0
1742342809.552227,0.0,0.0,0.0,-789.0,-2652.0,-16198.0,0.0,0.0,0.0,-792.0,-2674.0,-24388.0,113.0,106.0,96.0
1742342809.5642257,0.0,0.0,0.0,-806.0,-2677.0,-32578.0,0.0,0.0,0.0,-809.0,-2698.0,24768.0,3.0,0.0,6.0
1742342809.5727267,0.0,0.0,0.0,-823.0,-2701.0,16577.0,0.0,0.0,0.0,-826.0,-2722.0,8386.0,0.0,43.0,19.0
1742342809.584438,0.0,0.0,0.0,-840.0,-2725.0,195.0,0.0,0.0,0.0,-843.0,-2745.0,-7995.0,84.0,147.0,126.0
1742342809.5931494,0.0,0.0,0.0,-857.0,-2748.0,-16185.0,0.0,0.0,0.0,-860.0,-2768.0,-24375.0,0.0,0.0,0.0
1742342809.6051288,0.0,0.0,0.0,-875.0,-2771.0,-32565.0,0.0,0.0,0.0,-878.0,-2790.0,24781.0,7.0,0.0,0.0
1742342809.613628,0.0,0.0,0.0,-893.0,-2794.0,16590.0,0.0,0.0,0.0,-897.0,-2813.0,8399.0,24.0,70.0,45.0
1742342809.6256318,0.0,0.0,0.0,-912.0,-2817.0,208.0,0.0,0.0,0.0,-916.0,-2835.0,-7982.0,0.0,24.0,37.0
1742342809.6341314,0.0,0.0,0.0,-931.0,-2839.0,-16172.0,0.0,0.0,0.0,-935.0,-2857.0,-24362.0,102.0,80.0,69.0
1742342809.6461596,0.0,0.0,0.0,-950.0,-2861.0,-32552.0,0.0,0.0,0.0,-954.0,-2879.0,24794.0,0.0,0.0,0.0
1742342809.6546588,0.0,0.0,0.0,-969.0,-2882.0,16603.0,0.0,0.0,0.0,-973.0,-2899.0,8412.0,0.0,0.0,15.0
1742342809.6668124,0.0,0.0,0.0,-988.0,-2902.0,221.0,0.0,0.0,0.0,-992.0,-2919.0,-7969.0,64.0,111.0,136.0
1742342809.6788132,0.0,0.0,0.0,-1006.0,-2922.0,-16159.0,0.0,0.0,0.0,-1011.0,-2939.0,-24349.0,3.0,0.0,26.0
1742342809.691251,0.0,0.0,0.0,-1025.0,-2941.0,-32539.0,0.0,0.0,0.0,-1030.0,-2956.0,24807.0,16.0,5.0,0.0
1742342809.7037504,0.0,0.0,0.0,-1044.0,-2958.0,16616.0,0.0,0.0,0.0,-1049.0,-2973.0,8425.0,57.0,38.0,68.0
1742342809.7117507,0.0,0.0,0.0,-1064.0,-2976.0,234.0,0.0,0.0,0.0,-1069.0,-2991.0,-7956.0,0.0,0.0,0.0
1742342809.723752,0.0,0.0,0.0,-1084.0,-2994.0,-16146.0,0.0,0.0,0.0,-1089.0,-3008.0,-24336.0,0.0,0.0,18.0
1742342809.7322545,0.0,0.0,0.0,-1104.0,-3011.0,-32526.0,0.0,0.0,0.0,-1109.0,-3025.0,24820.0,97.0,136.0,129.0
1742342809.744779,0.0,0.0,0.0,-1124.0,-3029.0,16629.0,0.0,0.0,0.0,-1129.0,-3043.0,8438.0,24.0,34.0,0.0
1742342809.7567792,0.0,0.0,0.0,-1144.0,-3047.0,247.0,0.0,0.0,0.0,-1149.0,-3061.0,-7943.0,0.0,0.0,0.0
1742342809.7652795,0.0,0.0,0.0,-1164.0,-3064.0,-16133.0,0.0,0.0,0.0,-1169.0,-3077.0,-24323.0,94.0,72.0,79.0
1742342809.7772791,0.0,0.0,0.0,-1184.0,-3080.0,-32513.0,0.0,0.0,0.0,-1189.0,-3093.0,24833.0,17.0,14.0,27.0
1742342809.78578,0.0,0.0,0.0,-1203.0,-3095.0,16642.0,0.0,0.0,0.0,-1208.0,-3107.0,8451.0,13.0,24.0,0.0
1742342809.801697,0.0,0.0,0.0,-1222.0,-3109.0,260.0,0.0,0.0,0.0,-1227.0,-3121.0,-7930.0,89.0,76.0,61.0
1742342809.8101969,0.0,0.0,0.0,-1241.0,-3123.0,-16120.0,0.0,0.0,0.0,-1246.0,-3134.0,-24310.0,1.0,0.0,2.0
1742342809.8221967,0.0,0.0,0.0,-1260.0,-3136.0,-32500.0,0.0,0.0,0.0,-1265.0,-3147.0,24846.0,0.0,3.0,0.0
1742342809.8346982,0.0,0.0,0.0,-1279.0,-3150.0,16655.0,0.0,0.0,0.0,-1284.0,-3160.0,8464.0,139.0,73.0,115.0
1742342809.8427033,0.0,0.0,0.0,-1299.0,-3163.0,273.0,0.0,0.0,0.0,-1304.0,-3173.0,-7917.0,14.0,18.0,42.0
1742342809.855204,0.0,0.0,0.0,-1319.0,-3176.0,-16107.0,0.0,0.0,0.0,-1324.0,-3186.0,-24297.0,0.0,0.0,0.0
1742342809.8632033,0.0,0.0,0.0,-1339.0,-3189.0,-32487.0,0.0,0.0,0.0,-1344.0,-3198.0,24859.0,64.0,48.0,89.0
1742342809.875623,0.0,0.0,0.0,-1359.0,-3200.0,16668.0,0.0,0.0,0.0,-1365.0,-3209.0,8477.0,15.0,35.0,14.0
1742342809.8841236,0.0,0.0,0.0,-1380.0,-3211.0,286.0,0.0,0.0,0.0,-1385.0,-3219.0,-7904.0,69.0,101.0,99.0
1742342809.8959668,0.0,0.0,0.0,-1400.0,-3220.0,-16094.0,0.0,0.0,0.0,-1406.0,-3228.0,-24284.0,0.0,0.0,0.0
1742342809.9079816,0.0,0.0,0.0,-1421.0,-3229.0,-32474.0,0.0,0.0,0.0,-1427.0,-3236.0,24872.0,0.0,0.0,0.0
1742342809.9209664,0.0,0.0,0.0,-1442.0,-3237.0,16681.0,0.0,0.0,0.0,-1447.0,-3244.0,8490.0,0.0,0.0,0.0
1742342809.9329932,0.0,0.0,0.0,-1462.0,-3246.0,299.0,0.0,0.0,0.0,-1467.0,-3252.0,-7891.0,101.0,83.0,102.0
1742342809.9415045,0.0,0.0,0.0,-1482.0,-3254.0,-16081.0,0.0,0.0,0.0,-1488.0,-3260.0,-24271.0,16.0,0.0,35.0
1742342809.9535038,0.0,0.0,0.0,-1503.0,-3262.0,-32461.0,0.0,0.0,0.0,-1509.0,-3267.0,24884.0,21.0,0.0,0.0
1742342809.9620035,0.0,0.0,0.0,-1524.0,-3269.0,16693.0,0.0,0.0,0.0,-1530.0,-3274.0,8502.0,0.0,0.0,15.0
1742342809.9736695,0.0,0.0,0.0,-1545.0,-3276.0,311.0,0.0,0.0,0.0,-1551.0,-3281.0,-7879.0,2.0,0.0,46.0
1742342809.9858484,0.0,0.0,0.0,-1566.0,-3283.0,-16069.0,0.0,0.0,0.0,-1572.0,-3287.0,-24259.0,124.0,87.0,111.0
1742342809.9943342,0.0,0.0,0.0,-1587.0,-3288.0,-32449.0,0.0,0.0,0.0,-1593.0,-3292.0,24896.0,0.0,0.0,0.0
1742342810.006603,0.0,0.0,0.0,-1608.0,-3293.0,16705.0,0.0,0.0,0.0,-1614.0,-3296.0,8514.0,0.0,0.0,0.0
1742342810.0151017,0.0,0.0,0.0,-1629.0,-3297.0,323.0,0.0,0.0,0.0,-1636.0,-3300.0,-7867.0,97.0,126.0,158.0
1742342810.0268695,0.0,0.0,0.0,-1651.0,-3301.0,-16057.0,0.0,0.0,0.0,-1658.0,-3303.0,-24247.0,14.0,4.0,4.0
1742342810.0438752,0.0,0.0,0.0,-1673.0,-3304.0,-32437.0,0.0,0.0,0.0,-1680.0,-3306.0,24908.0,0.0,12.0,27.0
1742342810.0518758,0.0,0.0,0.0,-1695.0,-3307.0,16717.0,0.0,0.0,0.0,-1702.0,-3308.0,8526.0,64.0,85.0,17.0
1742342810.063876,0.0,0.0,0.0,-1717.0,-3309.0,335.0,0.0,0.0,0.0,-1724.0,-3310.0,-7855.0,0.0,0.0,0.0
1742342810.0723755,0.0,0.0,0.0,-1739.0,-3311.0,-16045.0,0.0,0.0,0.0,-1746.0,-3311.0,-24235.0,0.0,0.0,0.0
1742342810.0843759,0.0,0.0,0.0,-1761.0,-3313.0,-32425.0,0.0,0.0,0.0,-1768.0,-3313.0,24920.0,98.0,111.0,146.0
1742342810.0928762,0.0,0.0,0.0,-1783.0,-3314.0,16729.0,0.0,0.0,0.0,-1790.0,-3314.0,8538.0,12.0,0.0,9.0
1742342810.1053767,0.0,0.0,0.0,-1805.0,-3315.0,347.0,0.0,0.0,0.0,-1812.0,-3315.0,-7843.0,0.0,0.0,3.0
1742342810.1173759,0.0,0.0,0.0,-1827.0,-3316.0,-16033.0,0.0,0.0,-0.0,-1834.0,-3315.0,-24223.0,41.0,91.0,120.0
1742342810.1254046,0.0,0.0,0.0,-1849.0,-3316.0,-32413.0,0.0,0.0,-0.0,-1856.0,-3315.0,24932.0,32.0,18.0,44.0
1742342810.1374068,0.0,0.0,0.0,-1871.0,-3316.0,16741.0,0.0,0.0,-0.0,-1878.0,-3315.0,8550.0,56.0,57.0,42.0
1742342810.1504092,0.0,0.0,0.0,-1893.0,-3316.0,359.0,0.0,0.0,-0.0,-1900.0,-3314.0,-7831.0,100.0,121.0,125.0
1742342810.16241,0.0,0.0,0.0,-1915.0,-3315.0,-16021.0,0.0,0.0,-0.0,-1922.0,-3313.0,-24211.0,0.0,0.0,0.0
1742342810.1709096,0.0,0.0,0.0,-1938.0,-3314.0,-32401.0,0.0,0.0,-0.0,-1946.0,-3311.0,24944.0,0.0,6.0,0.0
1742342810.1829123,0.0,0.0,0.0,-1962.0,-3312.0,16753.0,0.0,0.0,-0.0,-1970.0,-3309.0,8562.0,120.0,75.0,85.0
1742342810.19491,0.0,0.0,0.0,-1986.0,-3310.0,371.0,0.0,0.0,-0.0,-1994.0,-3307.0,-7819.0,5.0,25.0,20.0
1742342810.2035766,0.0,0.0,0.0,-2010.0,-3308.0,-16009.0,0.0,0.0,-0.0,-2018.0,-3305.0,-24199.0,0.0,0.0,0.0
1742342810.2154038,0.0,0.0,0.0,-2033.0,-3306.0,-32389.0,0.0,0.0,-0.0,-2042.0,-3302.0,24957.0,57.0,61.0,62.0
1742342810.223905,0.0,0.0,0.0,-2057.0,-3303.0,16766.0,0.0,0.0,-0.0,-2066.0,-3299.0,8575.0,27.0,0.0,24.0
1742342810.2359104,0.0,0.0,0.0,-2081.0,-3300.0,384.0,0.0,0.0,-0.0,-2090.0,-3296.0,-7806.0,86.0,78.0,57.0
1742342810.2444465,0.0,0.0,0.0,-2105.0,-3297.0,-15996.0,0.0,0.0,-0.0,-2114.0,-3293.0,-24186.0,0.0,0.0,0.0
1742342810.260449,0.0,0.0,0.0,-2129.0,-3294.0,-32376.0,0.0,0.0,-0.0,-2138.0,-3289.0,24970.0,0.0,0.0,0.0
1742342810.2729526,0.0,0.0,0.0,-2153.0,-3290.0,16779.0,0.0,0.0,-0.0,-2162.0,-3285.0,8588.0,0.0,0.0,0.0
1742342810.281252,0.0,0.0,0.0,-2177.0,-3286.0,397.0,0.0,0.0,-0.0,-2186.0,-3280.0,-7793.0,109.0,111.0,124.0
