Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742342401.9499526,0.0,0.0,0.0,-50.0,-77.0,-32760.0,0.0,-0.0,0.01,-47.0,-138.0,24586.0,0.0,0.0,0.0
1742342401.9584672,0.0,0.0,0.0,-65.0,-143.0,16395.0,0.0,-0.0,0.01,-63.0,-203.0,8204.0,42.0,74.0,82.0
1742342401.9704535,0.0,0.0,0.0,-81.0,-208.0,13.0,0.0,-0.0,0.01,-80.0,-268.0,-8177.0,23.0,8.0,44.0
1742342401.9789543,0.0,0.0,0.0,-98.0,-272.0,-16367.0,0.0,-0.0,0.01,-97.0,-331.0,-24557.0,106.0,100.0,105.0
1742342401.9909534,0.0,0.0,0.0,-115.0,-335.0,-32747.0,0.0,-0.0,0.01,-114.0,-393.0,24599.0,0.0,0.0,0.0
1742342401.9995492,0.0,0.0,0.0,-132.0,-398.0,16408.0,0.0,-0.0,0.01,-130.0,-455.0,8217.0,15.0,0.0,0.0
1742342402.011555,0.0,0.0,0.0,-148.0,-460.0,26.0,0.0,-0.0,0.01,-146.0,-516.0,-8164.0,136.0,147.0,150.0
1742342402.0195534,0.0,0.0,0.0,-164.0,-521.0,-16354.0,0.0,-0.0,0.01,-162.0,-577.0,-24544.0,39.0,53.0,11.0
1742342402.0315578,0.0,0.0,0.0,-180.0,-581.0,-32734.0,0.0,-0.0,0.01,-178.0,-636.0,24612.0,13.0,3.0,12.0
1742342402.0405614,0.0,0.0,0.0,-196.0,-640.0,16421.0,0.0,-0.0,0.01,-194.0,-694.0,8230.0,26.0,6.0,44.0
1742342402.0525594,0.0,0.0,0.0,-212.0,-698.0,39.0,0.0,-0.0,0.01,-210.0,-751.0,-8151.0,0.0,0.0,0.0
1742342402.060559,0.0,0.0,0.0,-228.0,-755.0,-16341.0,0.0,-0.0,0.01,-226.0,-807.0,-24531.0,148.0,96.0,96.0
1742342402.0725758,0.0,0.0,0.0,-244.0,-811.0,-32721.0,0.0,-0.0,0.01,-242.0,-862.0,24625.0,0.0,0.0,7.0
1742342402.0810587,0.0,0.0,0.0,-260.0,-866.0,16434.0,0.0,-0.0,0.01,-258.0,-917.0,8243.0,0.0,2.0,0.0
1742342402.093558,0.0,0.0,0.0,-277.0,-921.0,52.0,0.0,-0.0,0.01,-275.0,-971.0,-8138.0,108.0,121.0,105.0
1742342402.101558,0.0,0.0,0.0,-294.0,-975.0,-16328.0,0.0,-0.0,0.01,-293.0,-1024.0,-24518.0,12.0,6.0,29.0
1742342402.1140625,0.0,0.0,0.0,-312.0,-1028.0,-32708.0,0.0,0.0,0.01,-312.0,-1076.0,24638.0,76.0,124.0,44.0
1742342402.122061,0.0,0.0,0.0,-331.0,-1080.0,16447.0,0.0,-0.0,0.01,-329.0,-1127.0,8256.0,0.0,0.0,0.0
1742342402.1345675,0.0,0.0,0.0,-348.0,-1131.0,65.0,0.0,-0.0,0.01,-346.0,-1177.0,-8125.0,0.0,20.0,19.0
1742342402.1464248,0.0,0.0,0.0,-365.0,-1181.0,-16315.0,0.0,-0.0,0.01,-363.0,-1227.0,-24505.0,99.0,153.0,130.0
1742342402.1549263,0.0,0.0,0.0,-382.0,-1231.0,-32695.0,0.0,-0.0,0.01,-381.0,-1276.0,24651.0,0.0,27.0,34.0
1742342402.1669264,0.0,0.0,0.0,-400.0,-1279.0,16460.0,0.0,-0.0,0.01,-398.0,-1323.0,8269.0,0.0,0.0,0.0
1742342402.1751587,0.0,0.0,0.0,-416.0,-1326.0,78.0,0.0,-0.0,0.01,-414.0,-1370.0,-8112.0,66.0,120.0,122.0
1742342402.1876578,0.0,0.0,0.0,-432.0,-1373.0,-16303.0,0.0,-0.0,0.01,-430.0,-1416.0,-24493.0,0.0,52.0,21.0
1742342402.1956367,0.0,0.0,0.0,-448.0,-1419.0,-32684.0,0.0,-0.0,0.01,-447.0,-1461.0,24662.0,80.0,62.0,50.0
1742342402.2075944,0.0,0.0,0.0,-466.0,-1464.0,16471.0,0.0,-0.0,0.01,-465.0,-1505.0,8280.0,0.0,0.0,0.0
1742342402.220614,0.0,0.0,0.0,-484.0,-1508.0,89.0,0.0,-0.0,0.01,-482.0,-1548.0,-8101.0,38.0,9.0,42.0
1742342402.2326183,0.0,0.0,0.0,-501.0,-1551.0,-16291.0,0.0,-0.0,0.0,-499.0,-1590.0,-24481.0,0.0,0.0,0.0
1742342402.2411182,0.0,0.0,0.0,-518.0,-1593.0,-32671.0,0.0,-0.0,0.0,-516.0,-1632.0,24675.0,85.0,98.0,135.0
1742342402.2531192,0.0,0.0,0.0,-535.0,-1635.0,16484.0,0.0,-0.0,0.0,-533.0,-1673.0,8293.0,4.0,39.0,61.0
1742342402.2651184,0.0,0.0,0.0,-552.0,-1675.0,102.0,0.0,-0.0,0.0,-550.0,-1713.0,-8088.0,84.0,110.0,52.0
1742342402.2736192,0.0,0.0,0.0,-569.0,-1715.0,-16279.0,0.0,-0.0,0.0,-568.0,-1752.0,-24469.0,15.0,0.0,0.0
1742342402.2821183,0.0,0.0,0.0,-587.0,-1754.0,-32660.0,0.0,-0.0,0.0,-586.0,-1791.0,24686.0,0.0,0.0,0.0
1742342402.2941186,0.0,0.0,0.0,-604.0,-1793.0,16495.0,0.0,-0.0,0.0,-603.0,-1829.0,8304.0,135.0,72.0,147.0
1742342402.3061182,0.0,0.0,0.0,-621.0,-1831.0,112.0,0.0,-0.0,0.0,-620.0,-1866.0,-8078.0,27.0,40.0,27.0
1742342402.31462,0.0,0.0,0.0,-638.0,-1868.0,-16269.0,0.0,-0.0,0.0,-637.0,-1903.0,-24459.0,0.0,0.0,0.0
1742342402.326665,0.0,0.0,0.0,-655.0,-1905.0,-32650.0,0.0,-0.0,0.0,-654.0,-1939.0,24696.0,64.0,49.0,89.0
1742342402.335165,0.0,0.0,0.0,-672.0,-1941.0,16505.0,0.0,-0.0,0.0,-671.0,-1974.0,8314.0,14.0,8.0,59.0
1742342402.3471644,0.0,0.0,0.0,-689.0,-1976.0,122.0,0.0,0.0,0.0,-689.0,-2009.0,-8068.0,129.0,94.0,136.0
1742342402.355666,0.0,0.0,0.0,-707.0,-2011.0,-16259.0,0.0,0.0,0.0,-707.0,-2043.0,-24449.0,0.0,0.0,0.0
1742342402.3716645,0.0,0.0,0.0,-725.0,-2045.0,-32640.0,0.0,0.0,0.0,-725.0,-2076.0,24706.0,25.0,0.0,15.0
1742342402.380166,0.0,0.0,0.0,-743.0,-2077.0,16514.0,0.0,0.0,0.0,-743.0,-2107.0,8323.0,0.0,0.0,0.0
1742342402.3926651,0.0,0.0,0.0,-761.0,-2108.0,131.0,0.0,0.0,0.0,-761.0,-2138.0,-8059.0,79.0,102.0,76.0
1742342402.4041646,0.0,0.0,0.0,-779.0,-2139.0,-16250.0,0.0,0.0,0.0,-779.0,-2168.0,-24440.0,9.0,54.0,80.0
1742342402.4126916,0.0,0.0,0.0,-797.0,-2169.0,-32631.0,0.0,0.0,0.0,-797.0,-2198.0,24715.0,73.0,43.0,28.0
1742342402.4247558,0.0,0.0,0.0,-815.0,-2199.0,16523.0,0.0,0.0,0.0,-815.0,-2227.0,8332.0,0.0,0.0,0.0
1742342402.4332044,0.0,0.0,0.0,-833.0,-2228.0,140.0,0.0,0.0,0.0,-833.0,-2255.0,-8050.0,0.0,36.0,12.0
1742342402.4452045,0.0,0.0,0.0,-851.0,-2256.0,-16241.0,0.0,0.0,0.0,-851.0,-2283.0,-24431.0,141.0,109.0,142.0
1742342402.4537034,0.0,0.0,0.0,-868.0,-2284.0,-32622.0,0.0,0.0,0.0,-868.0,-2310.0,24724.0,27.0,31.0,7.0
1742342402.4662051,0.0,0.0,0.0,-885.0,-2311.0,16532.0,0.0,0.0,0.0,-885.0,-2337.0,8341.0,0.0,0.0,0.0
1742342402.4742062,0.0,0.0,0.0,-902.0,-2338.0,149.0,0.0,0.0,0.0,-902.0,-2363.0,-8041.0,25.0,86.0,70.0
1742342402.4867034,0.0,0.0,0.0,-919.0,-2364.0,-16232.0,0.0,0.0,0.0,-919.0,-2388.0,-24422.0,23.0,10.0,21.0
1742342402.4947042,0.0,0.0,0.0,-936.0,-2389.0,-32613.0,0.0,0.0,0.0,-936.0,-2413.0,24733.0,99.0,81.0,96.0
1742342402.5112178,0.0,0.0,0.0,-953.0,-2413.0,16541.0,0.0,0.0,0.0,-953.0,-2436.0,8350.0,123.0,166.0,149.0
1742342402.5232155,0.0,0.0,0.0,-970.0,-2436.0,158.0,0.0,0.0,0.0,-970.0,-2458.0,-8032.0,26.0,16.0,29.0
1742342402.5317204,0.0,0.0,0.0,-988.0,-2458.0,-16223.0,0.0,0.0,0.0,-989.0,-2480.0,-24413.0,0.0,0.0,0.0
1742342402.5437179,0.0,0.0,0.0,-1007.0,-2480.0,-32604.0,0.0,0.0,0.0,-1007.0,-2502.0,24742.0,88.0,79.0,122.0
1742342402.5522182,0.0,0.0,0.0,-1025.0,-2503.0,16550.0,0.0,0.0,0.0,-1025.0,-2524.0,8359.0,33.0,71.0,45.0
1742342402.5647016,0.0,0.0,0.0,-1043.0,-2525.0,167.0,0.0,0.0,0.0,-1043.0,-2545.0,-8023.0,31.0,74.0,46.0
1742342402.5727003,0.0,0.0,0.0,-1061.0,-2546.0,-16214.0,0.0,0.0,0.0,-1062.0,-2566.0,-24404.0,0.0,0.0,0.0
1742342402.5847018,0.0,0.0,0.0,-1080.0,-2567.0,-32595.0,0.0,0.0,0.0,-1081.0,-2586.0,24751.0,0.0,66.0,29.0
1742342402.5972,0.0,0.0,0.0,-1099.0,-2587.0,16559.0,0.0,0.0,0.0,-1100.0,-2606.0,8368.0,130.0,108.0,128.0
1742342402.6051998,0.0,0.0,0.0,-1118.0,-2606.0,176.0,0.0,0.0,0.0,-1119.0,-2624.0,-8014.0,62.0,49.0,68.0
1742342402.6177018,0.0,0.0,0.0,-1137.0,-2624.0,-16205.0,0.0,0.0,0.0,-1138.0,-2642.0,-24395.0,0.0,0.0,0.0
1742342402.6257062,0.0,0.0,0.0,-1156.0,-2642.0,-32586.0,0.0,0.0,0.0,-1157.0,-2659.0,24760.0,111.0,100.0,103.0
1742342402.6422062,0.0,0.0,0.0,-1175.0,-2659.0,16568.0,0.0,0.0,0.0,-1176.0,-2675.0,8377.0,0.0,51.0,44.0
1742342402.6507065,0.0,0.0,0.0,-1194.0,-2675.0,185.0,0.0,0.0,0.0,-1195.0,-2690.0,-8005.0,35.0,58.0,49.0
1742342402.6627066,0.0,0.0,0.0,-1213.0,-2690.0,-16196.0,0.0,0.0,0.0,-1214.0,-2705.0,-24386.0,90.0,136.0,107.0
1742342402.6712062,0.0,0.0,0.0,-1232.0,-2705.0,-32577.0,0.0,0.0,0.0,-1233.0,-2720.0,24769.0,3.0,4.0,0.0
1742342402.6832075,0.0,0.0,0.0,-1251.0,-2720.0,16577.0,0.0,0.0,0.0,-1252.0,-2734.0,8386.0,0.0,0.0,0.0
1742342402.6953654,0.0,0.0,0.0,-1270.0,-2734.0,194.0,0.0,0.0,0.0,-1271.0,-2748.0,-7996.0,134.0,123.0,138.0
1742342402.703864,0.0,0.0,-0.0,-1290.0,-2747.0,-16187.0,0.0,0.0,0.0,-1291.0,-2760.0,-24377.0,0.0,6.0,44.0
1742342402.7158668,0.0,0.0,-0.0,-1310.0,-2759.0,-32568.0,0.0,0.0,0.0,-1311.0,-2772.0,24778.0,25.0,28.0,17.0
1742342402.7243743,0.0,0.0,-0.0,-1330.0,-2771.0,16586.0,0.0,0.0,0.0,-1331.0,-2783.0,8395.0,0.0,0.0,28.0
1742342402.7361052,0.0,0.0,0.0,-1349.0,-2788.0,203.0,0.0,0.0,0.0,-1350.0,-2800.0,-7987.0,0.0,0.0,13.0
1742342402.745106,0.0,0.0,0.0,-1368.0,-2819.0,-16178.0,0.0,0.0,0.0,-1370.0,-2831.0,-24368.0,94.0,110.0,58.0
1742342402.7616045,0.0,0.0,0.01,-1389.0,-2888.0,-32558.0,0.0,0.0,0.0,-1390.0,-2897.0,24788.0,122.0,242.0,107.0
