Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742071825.1838543,0.0,0.0,0.0,-6.0,-76.0,-24572.0,0.0,-0.0,0.01,-3.0,-137.0,-32762.0,109.0,130.0,148.0
1742071825.1963549,0.0,0.0,0.0,-8.0,-143.0,24583.0,0.0,-0.0,0.01,-5.0,-203.0,16392.0,13.0,14.0,20.0
1742071825.2048547,0.0,0.0,0.0,-10.0,-209.0,8200.0,0.0,-0.0,0.01,-7.0,-268.0,9.0,8.0,5.0,0.0
1742071825.2128563,0.0,0.0,0.0,-12.0,-274.0,-8182.0,0.0,-0.0,0.01,-9.0,-332.0,-16372.0,0.0,8.0,69.0
1742071825.2253544,0.0,0.0,0.0,-14.0,-338.0,-24563.0,0.0,-0.0,0.01,-11.0,-396.0,-32753.0,23.0,0.0,0.0
1742071825.2339468,0.0,0.0,0.0,-16.0,-402.0,24592.0,0.0,-0.0,0.01,-13.0,-459.0,16401.0,164.0,93.0,87.0
1742071825.245445,0.0,0.0,0.0,-18.0,-465.0,8209.0,0.0,-0.0,0.01,-15.0,-521.0,18.0,45.0,0.0,2.0
1742071825.2539523,0.0,0.0,0.0,-20.0,-527.0,-8173.0,0.0,-0.0,0.01,-18.0,-582.0,-16363.0,0.0,0.0,0.0
1742071825.265952,0.0,0.0,0.0,-23.0,-588.0,-24554.0,0.0,-0.0,0.01,-21.0,-643.0,-32744.0,54.0,66.0,128.0
1742071825.2744515,0.0,0.0,0.0,-26.0,-649.0,24601.0,0.0,-0.0,0.01,-24.0,-703.0,16410.0,10.0,24.0,51.0
1742071825.286452,0.0,0.0,0.0,-28.0,-709.0,8218.0,0.0,-0.0,0.01,-26.0,-762.0,27.0,76.0,64.0,21.0
1742071825.2949522,0.0,0.0,0.0,-30.0,-768.0,-8164.0,0.0,-0.0,0.01,-28.0,-821.0,-16354.0,6.0,0.0,0.0
1742071825.307001,0.0,0.0,0.0,-32.0,-827.0,-24545.0,0.0,-0.0,0.01,-29.0,-879.0,-32735.0,0.0,0.0,0.0
1742071825.3190017,0.0,0.0,0.0,-34.0,-884.0,24610.0,0.0,-0.0,0.01,-32.0,-935.0,16419.0,101.0,140.0,120.0
1742071825.3275008,0.0,0.0,0.0,-37.0,-941.0,8227.0,0.0,-0.0,0.01,-35.0,-991.0,36.0,38.0,40.0,29.0
1742071825.3360078,0.0,0.0,0.0,-40.0,-997.0,-8155.0,0.0,-0.0,0.01,-38.0,-1046.0,-16345.0,24.0,0.0,13.0
1742071825.3482375,0.0,0.0,0.0,-43.0,-1051.0,-24536.0,0.0,-0.0,0.01,-41.0,-1100.0,-32726.0,0.0,0.0,7.0
1742071825.3567371,0.0,0.0,0.0,-46.0,-1105.0,24619.0,0.0,-0.0,0.01,-44.0,-1153.0,16428.0,0.0,0.0,55.0
1742071825.3687394,0.0,0.0,0.0,-49.0,-1158.0,8236.0,0.0,-0.0,0.01,-47.0,-1205.0,45.0,136.0,90.0,125.0
1742071825.3807375,0.0,0.0,0.0,-52.0,-1210.0,-8146.0,0.0,-0.0,0.01,-50.0,-1257.0,-16336.0,44.0,41.0,0.0
1742071825.3887382,0.0,0.0,0.0,-55.0,-1262.0,-24527.0,0.0,-0.0,0.01,-53.0,-1308.0,-32717.0,0.0,0.0,0.0
1742071825.4012375,0.0,0.0,0.0,-58.0,-1313.0,24628.0,0.0,-0.0,0.01,-56.0,-1358.0,16437.0,111.0,127.0,135.0
1742071825.409737,0.0,0.0,0.0,-61.0,-1363.0,8245.0,0.0,-0.0,0.01,-59.0,-1407.0,54.0,27.0,2.0,25.0
1742071825.4217393,0.0,0.0,0.0,-64.0,-1412.0,-8137.0,0.0,-0.0,0.01,-62.0,-1455.0,-16327.0,70.0,101.0,50.0
1742071825.4297435,0.0,0.0,0.0,-67.0,-1460.0,-24518.0,0.0,-0.0,0.01,-65.0,-1503.0,-32708.0,0.0,0.0,0.0
1742071825.441756,0.0,0.0,0.0,-70.0,-1508.0,24637.0,0.0,-0.0,0.01,-68.0,-1550.0,16446.0,0.0,9.0,0.0
1742071825.4502487,0.0,0.0,0.0,-73.0,-1555.0,8254.0,0.0,-0.0,0.01,-71.0,-1597.0,63.0,122.0,98.0,122.0
1742071825.466784,0.0,0.0,0.0,-76.0,-1601.0,-8128.0,0.0,-0.0,0.01,-74.0,-1641.0,-16318.0,97.0,86.0,133.0
1742071825.4752843,0.0,0.0,0.0,-79.0,-1645.0,-24509.0,0.0,-0.0,0.0,-77.0,-1684.0,-32699.0,3.0,18.0,18.0
1742071825.4872837,0.0,0.0,0.0,-82.0,-1688.0,24646.0,0.0,-0.0,0.0,-80.0,-1727.0,16455.0,27.0,37.0,31.0
1742071825.4952834,0.0,0.0,0.0,-85.0,-1731.0,8263.0,0.0,-0.0,0.0,-83.0,-1769.0,72.0,0.0,0.0,0.0
1742071825.5077834,0.0,0.0,0.0,-88.0,-1773.0,-8119.0,0.0,-0.0,0.0,-86.0,-1810.0,-16309.0,0.0,0.0,0.0
1742071825.5198116,0.0,0.0,0.0,-91.0,-1814.0,-24500.0,0.0,-0.0,0.0,-89.0,-1851.0,-32690.0,129.0,99.0,152.0
1742071825.5282857,0.0,0.0,0.0,-94.0,-1855.0,24655.0,0.0,-0.0,0.0,-92.0,-1891.0,16464.0,22.0,54.0,23.0
1742071825.5367873,0.0,0.0,0.0,-97.0,-1895.0,8272.0,0.0,-0.0,0.0,-95.0,-1931.0,81.0,14.0,0.0,0.0
1742071825.5487921,0.0,0.0,0.0,-100.0,-1935.0,-8110.0,0.0,-0.0,0.0,-98.0,-1970.0,-16300.0,90.0,61.0,91.0
1742071825.5607932,0.0,0.0,0.0,-103.0,-1974.0,-24491.0,0.0,-0.0,0.0,-101.0,-2008.0,-32681.0,0.0,0.0,23.0
1742071825.5692925,0.0,0.0,0.0,-107.0,-2012.0,24664.0,0.0,-0.0,0.0,-105.0,-2046.0,16473.0,87.0,60.0,132.0
