Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742249556.2502577,0.0,0.0,0.0,-18.0,-14.0,-16382.0,0.0,-0.0,0.01,-15.0,-76.0,-24572.0,16.0,6.0,0.0
1742249556.2587578,0.0,0.0,0.0,-24.0,-82.0,-32763.0,0.0,-0.0,0.01,-22.0,-143.0,24583.0,121.0,69.0,126.0
1742249556.2712574,0.0,0.0,0.0,-31.0,-149.0,16391.0,0.0,-0.0,0.01,-29.0,-209.0,8200.0,0.0,0.0,0.0
1742249556.2792594,0.0,0.0,0.0,-38.0,-215.0,8.0,0.0,-0.0,0.01,-36.0,-274.0,-8182.0,0.0,0.0,0.0
1742249556.2877595,0.0,0.0,0.0,-45.0,-280.0,-16373.0,0.0,-0.0,0.01,-43.0,-338.0,-24563.0,98.0,97.0,83.0
1742249556.2998044,0.0,0.0,0.0,-52.0,-344.0,-32754.0,0.0,-0.0,0.01,-50.0,-401.0,24592.0,0.0,48.0,40.0
1742249556.3083034,0.0,0.0,0.0,-60.0,-407.0,16400.0,0.0,-0.0,0.01,-58.0,-463.0,8209.0,88.0,118.0,123.0
1742249556.320303,0.0,0.0,0.0,-68.0,-469.0,17.0,0.0,-0.0,0.01,-67.0,-524.0,-8173.0,0.0,0.0,0.0
1742249556.3288028,0.0,0.0,0.0,-77.0,-530.0,-16364.0,0.0,-0.0,0.01,-76.0,-584.0,-24554.0,0.0,0.0,0.0
1742249556.3413033,0.0,0.0,0.0,-86.0,-590.0,-32745.0,0.0,-0.0,0.01,-85.0,-644.0,24601.0,147.0,74.0,105.0
1742249556.3492894,0.0,0.0,0.0,-95.0,-650.0,16409.0,0.0,-0.0,0.01,-94.0,-703.0,8218.0,25.0,41.0,48.0
1742249556.3617895,0.0,0.0,0.0,-104.0,-709.0,26.0,0.0,-0.0,0.01,-102.0,-761.0,-8164.0,96.0,52.0,51.0
1742249556.3707936,0.0,0.0,0.0,-112.0,-766.0,-16355.0,0.0,-0.0,0.01,-110.0,-817.0,-24545.0,0.0,0.0,0.0
1742249556.3822923,0.0,0.0,0.0,-119.0,-822.0,-32736.0,0.0,-0.0,0.01,-117.0,-872.0,24610.0,9.0,0.0,0.0
