Timestamp,1_Yaw,1_Pitch,1_Roll,1_Ax,1_Ay,1_Az,2_Yaw,2_Pitch,2_Roll,2_Ax,2_Ay,2_Az,Audio_A5,Audio_A6,Audio_A7
1742430960.4627295,0.0,0.0,0.0,-17.0,-79.0,-24572.0,0.0,-0.0,0.01,-14.0,-140.0,-32762.0,0.0,0.0,0.0
1742430960.4712842,0.0,0.0,0.0,-24.0,-148.0,24583.0,0.0,-0.0,0.01,-21.0,-208.0,16392.0,0.0,0.0,7.0
1742430960.4832692,0.0,0.0,0.0,-30.0,-216.0,8200.0,0.0,-0.0,0.01,-27.0,-275.0,9.0,123.0,143.0,101.0
1742430960.4952836,0.0,0.0,0.0,-36.0,-283.0,-8182.0,0.0,-0.0,0.01,-33.0,-341.0,-16372.0,13.0,45.0,64.0
1742430960.5037692,0.0,0.0,0.0,-42.0,-349.0,-24563.0,0.0,-0.0,0.01,-39.0,-406.0,-32753.0,1.0,7.0,0.0
1742430960.5117705,0.0,0.0,0.0,-48.0,-414.0,24592.0,0.0,-0.0,0.01,-46.0,-470.0,16401.0,0.0,0.0,0.0
1742430960.5242689,0.0,0.0,0.0,-56.0,-478.0,8209.0,0.0,-0.0,0.01,-54.0,-534.0,18.0,17.0,0.0,0.0
1742430960.5362682,0.0,0.0,0.0,-64.0,-542.0,-8173.0,0.0,-0.0,0.01,-62.0,-597.0,-16363.0,118.0,170.0,142.0
1742430960.5447843,0.0,0.0,0.0,-72.0,-605.0,-24554.0,0.0,-0.0,0.01,-70.0,-659.0,-32744.0,0.0,0.0,0.0
1742430960.5527954,0.0,0.0,0.0,-80.0,-667.0,24601.0,0.0,-0.0,0.01,-78.0,-720.0,16410.0,0.0,0.0,0.0
1742430960.565323,0.0,0.0,0.0,-88.0,-728.0,8218.0,0.0,-0.0,0.01,-86.0,-781.0,27.0,40.0,18.0,42.0
1742430960.5738225,0.0,0.0,0.0,-96.0,-788.0,-8164.0,0.0,-0.0,0.01,-94.0,-840.0,-16354.0,1.0,2.0,0.0
1742430960.5858374,0.0,0.0,0.0,-104.0,-847.0,-24545.0,0.0,-0.0,0.01,-102.0,-898.0,-32735.0,108.0,95.0,89.0
1742430960.593838,0.0,0.0,0.0,-112.0,-905.0,24610.0,0.0,-0.0,0.01,-110.0,-955.0,16419.0,0.0,0.0,0.0
1742430960.6063225,0.0,0.0,0.0,-120.0,-962.0,8227.0,0.0,-0.0,0.01,-118.0,-1011.0,36.0,0.0,0.0,0.0
1742430960.618323,0.0,0.0,0.0,-128.0,-1018.0,-8155.0,0.0,-0.0,0.01,-127.0,-1067.0,-16345.0,109.0,150.0,100.0
1742430960.6268213,0.0,0.0,0.0,-137.0,-1074.0,-24536.0,0.0,-0.0,0.01,-136.0,-1122.0,-32726.0,22.0,30.0,34.0
1742430960.6386192,0.0,0.0,0.0,-146.0,-1129.0,24619.0,0.0,-0.0,0.01,-145.0,-1176.0,16428.0,3.0,0.0,0.0
1742430960.647118,0.0,0.0,0.0,-155.0,-1183.0,8236.0,0.0,-0.0,0.01,-154.0,-1229.0,45.0,0.0,0.0,25.0
1742430960.6591432,0.0,0.0,0.0,-164.0,-1236.0,-8146.0,0.0,-0.0,0.01,-163.0,-1281.0,-16336.0,0.0,0.0,0.0
1742430960.6676857,0.0,0.0,0.0,-174.0,-1288.0,-24527.0,0.0,-0.0,0.01,-173.0,-1333.0,-32717.0,132.0,102.0,120.0
1742430960.6796823,0.0,0.0,0.0,-184.0,-1340.0,24628.0,0.0,-0.0,0.01,-183.0,-1384.0,16437.0,3.0,0.0,0.0
1742430960.6881962,0.0,0.0,0.0,-194.0,-1390.0,8245.0,0.0,-0.0,0.01,-193.0,-1433.0,54.0,0.0,0.0,0.0
1742430960.7006807,0.0,0.0,0.0,-204.0,-1439.0,-8137.0,0.0,-0.0,0.01,-203.0,-1481.0,-16327.0,46.0,72.0,61.0
1742430960.7086973,0.0,0.0,0.0,-214.0,-1487.0,-24518.0,0.0,-0.0,0.01,-213.0,-1529.0,-32708.0,38.0,1.0,10.0
1742430960.7206962,0.0,0.0,0.0,-224.0,-1535.0,24637.0,0.0,-0.0,0.01,-223.0,-1576.0,16446.0,62.0,45.0,23.0
1742430960.7291813,0.0,0.0,0.0,-234.0,-1582.0,8254.0,0.0,-0.0,0.01,-233.0,-1622.0,63.0,0.0,0.0,0.0
1742430960.7411816,0.0,0.0,0.0,-244.0,-1628.0,-8128.0,0.0,-0.0,0.0,-243.0,-1667.0,-16318.0,0.0,0.0,23.0
1742430960.753683,0.0,0.0,0.0,-253.0,-1673.0,-24509.0,0.0,0.0,0.0,-253.0,-1711.0,-32699.0,0.0,0.0,0.0
1742430960.7657597,0.0,0.0,0.0,-264.0,-1717.0,24646.0,0.0,0.0,0.0,-264.0,-1754.0,16455.0,55.0,112.0,86.0
1742430960.7742424,0.0,0.0,0.0,-275.0,-1760.0,8263.0,0.0,0.0,0.0,-275.0,-1797.0,72.0,35.0,31.0,19.0
1742430960.786245,0.0,0.0,0.0,-286.0,-1803.0,-8119.0,0.0,0.0,0.0,-286.0,-1839.0,-16309.0,57.0,36.0,53.0
1742430960.7987437,0.0,0.0,0.0,-297.0,-1845.0,-24500.0,0.0,0.0,0.0,-297.0,-1881.0,-32690.0,0.0,0.0,0.0
1742430960.8067434,0.0,0.0,0.0,-308.0,-1887.0,24655.0,0.0,0.0,0.0,-308.0,-1922.0,16464.0,15.0,16.0,3.0
1742430960.8187435,0.0,0.0,0.0,-319.0,-1927.0,8272.0,0.0,0.0,0.0,-319.0,-1961.0,81.0,100.0,126.0,167.0
1742430960.8272588,0.0,0.0,0.0,-329.0,-1966.0,-8110.0,0.0,0.0,0.0,-329.0,-1999.0,-16300.0,34.0,21.0,0.0
1742430960.8392584,0.0,0.0,0.0,-339.0,-2004.0,-24491.0,0.0,0.0,0.0,-340.0,-2037.0,-32681.0,0.0,0.0,0.0
1742430960.8477585,0.0,0.0,0.0,-350.0,-2042.0,24664.0,0.0,0.0,0.0,-351.0,-2074.0,16473.0,61.0,57.0,84.0
1742430960.8597832,0.0,0.0,0.0,-361.0,-2079.0,8281.0,0.0,0.0,0.0,-362.0,-2110.0,90.0,3.0,34.0,20.0
1742430960.868239,0.0,0.0,0.0,-372.0,-2115.0,-8101.0,0.0,0.0,0.0,-373.0,-2146.0,-16291.0,67.0,55.0,20.0
1742430960.8804126,0.0,0.0,0.0,-384.0,-2151.0,-24482.0,0.0,0.0,0.0,-385.0,-2181.0,-32672.0,0.0,0.0,0.0
1742430960.8928564,0.0,0.0,0.0,-396.0,-2186.0,24673.0,0.0,0.0,0.0,-397.0,-2215.0,16482.0,0.0,0.0,0.0
1742430960.9052482,0.0,0.0,0.0,-408.0,-2220.0,8290.0,0.0,0.0,0.0,-409.0,-2248.0,99.0,0.0,0.0,0.0
1742430960.9171638,0.0,0.0,0.0,-420.0,-2252.0,-8092.0,0.0,0.0,0.0,-421.0,-2279.0,-16282.0,108.0,60.0,77.0
1742430960.9255202,0.0,0.0,0.0,-432.0,-2283.0,-24473.0,0.0,0.0,0.0,-433.0,-2310.0,-32663.0,19.0,38.0,12.0
1742430960.937923,0.0,0.0,0.0,-444.0,-2314.0,24682.0,0.0,0.0,0.0,-446.0,-2340.0,16491.0,24.0,9.0,52.0
1742430960.9462135,0.0,0.0,0.0,-457.0,-2344.0,8299.0,0.0,0.0,0.0,-459.0,-2369.0,108.0,0.0,0.0,0.0
1742430960.9589236,0.0,0.0,0.0,-470.0,-2373.0,-8083.0,0.0,0.0,0.0,-472.0,-2398.0,-16273.0,2.0,0.0,41.0
1742430960.9674447,0.0,0.0,0.0,-483.0,-2402.0,-24464.0,0.0,0.0,0.0,-485.0,-2426.0,-32654.0,125.0,93.0,122.0
1742430960.9793537,0.0,0.0,0.0,-496.0,-2430.0,24691.0,0.0,0.0,0.0,-498.0,-2453.0,16500.0,0.0,0.0,0.0
1742430960.9873343,0.0,0.0,0.0,-509.0,-2457.0,8308.0,0.0,0.0,0.0,-511.0,-2480.0,117.0,0.0,0.0,0.0
1742430960.9993327,0.0,0.0,0.0,-522.0,-2484.0,-8074.0,0.0,0.0,0.0,-524.0,-2506.0,-16264.0,71.0,89.0,54.0
1742430961.007834,0.0,0.0,0.0,-535.0,-2510.0,-24455.0,0.0,0.0,0.0,-537.0,-2532.0,-32645.0,3.0,0.0,0.0
